ZIP,RegionID,SizeRank,RegionType,StateName,State,City,Metro,CountyName,home_value
2052,58597,8606,zip,MA,MA,Medfield,"Boston-Cambridge-Newton, MA-NH",Norfolk County,778464.84
2053,58598,8476,zip,MA,MA,Medway,"Boston-Cambridge-Newton, MA-NH",Norfolk County,548143.16
2054,58599,10629,zip,MA,MA,Millis,"Boston-Cambridge-Newton, MA-NH",Norfolk County,540306.18
2056,58601,9341,zip,MA,MA,Norfolk,"Boston-Cambridge-Newton, MA-NH",Norfolk County,635648.46
2061,58604,9283,zip,MA,MA,Norwell,"Boston-Cambridge-Newton, MA-NH",Plymouth County,730738.82
2062,58605,3295,zip,MA,MA,Norwood,"Boston-Cambridge-Newton, MA-NH",Norfolk County,569315.36
2066,58607,7221,zip,MA,MA,Scituate,"Boston-Cambridge-Newton, MA-NH",Plymouth County,717560.91
2067,58608,6663,zip,MA,MA,Sharon,"Boston-Cambridge-Newton, MA-NH",Norfolk County,664207.95
2071,58610,21971,zip,MA,MA,Walpole,"Boston-Cambridge-Newton, MA-NH",Norfolk County,636505.18
2072,58611,3850,zip,MA,MA,Stoughton,"Boston-Cambridge-Newton, MA-NH",Norfolk County,468065.24
2081,58612,5992,zip,MA,MA,Walpole,"Boston-Cambridge-Newton, MA-NH",Norfolk County,599621.9
2090,58613,7358,zip,MA,MA,Westwood,"Boston-Cambridge-Newton, MA-NH",Norfolk County,890127.08
2093,58614,8715,zip,MA,MA,Wrentham,"Boston-Cambridge-Newton, MA-NH",Norfolk County,576928.21
2108,58622,14268,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,1544862.7
2109,58623,14047,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,874704.1
2110,58624,16898,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,1373247.03
2111,58625,11161,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,1001906.52
2113,58627,12215,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,647818.97
2114,58628,8634,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,700800.76
2115,58629,3877,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,835996.67
2116,58630,5643,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,1247244.36
2118,58632,3981,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,902897.56
2119,58633,3910,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,568969.8
2120,58634,8109,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,775801.34
2121,58635,3750,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,556229.81
2122,58636,5206,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,583998.34
2124,58638,581,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,597279.93
2125,58639,3058,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,604619.38
2126,58640,4706,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,506721.24
2127,58641,2622,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,794339.15
2128,58642,1287,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,587692.46
2129,58643,6174,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,861760.89
2130,58644,1834,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,716041.56
2131,58645,3157,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,620668.44
2132,58646,4446,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,667994.46
2134,58648,5758,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,719940.51
2135,58649,1428,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,634235.7
2136,58650,1976,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,542951.72
2138,58652,2186,zip,MA,MA,Cambridge,"Boston-Cambridge-Newton, MA-NH",Middlesex County,1011131.75
2139,58653,2162,zip,MA,MA,Cambridge,"Boston-Cambridge-Newton, MA-NH",Middlesex County,857684.15
2140,58654,6022,zip,MA,MA,Cambridge,"Boston-Cambridge-Newton, MA-NH",Middlesex County,1045736.88
2141,58655,7965,zip,MA,MA,Cambridge,"Boston-Cambridge-Newton, MA-NH",Middlesex County,796502.46
2142,58656,13852,zip,MA,MA,Cambridge,"Boston-Cambridge-Newton, MA-NH",Middlesex County,1131231.02
2143,58657,4814,zip,MA,MA,Somerville,"Boston-Cambridge-Newton, MA-NH",Middlesex County,823742.53
2144,58658,4429,zip,MA,MA,Somerville,"Boston-Cambridge-Newton, MA-NH",Middlesex County,942733.02
2145,58659,4095,zip,MA,MA,Somerville,"Boston-Cambridge-Newton, MA-NH",Middlesex County,720473.72
2148,58660,314,zip,MA,MA,Malden,"Boston-Cambridge-Newton, MA-NH",Middlesex County,551616.6
2149,58661,1082,zip,MA,MA,Everett,"Boston-Cambridge-Newton, MA-NH",Middlesex County,516010.25
2150,58662,1896,zip,MA,MA,Chelsea,"Boston-Cambridge-Newton, MA-NH",Suffolk County,447952.66
2151,58663,467,zip,MA,MA,Revere,"Boston-Cambridge-Newton, MA-NH",Suffolk County,500717.6
2152,58664,6639,zip,MA,MA,Winthrop,"Boston-Cambridge-Newton, MA-NH",Suffolk County,558076.75
2155,58666,429,zip,MA,MA,Medford,"Boston-Cambridge-Newton, MA-NH",Middlesex County,674483.64
2169,58669,547,zip,MA,MA,Quincy,"Boston-Cambridge-Newton, MA-NH",Norfolk County,516886.48
2170,58670,6531,zip,MA,MA,Quincy,"Boston-Cambridge-Newton, MA-NH",Norfolk County,607990.52
2171,58671,6787,zip,MA,MA,Quincy,"Boston-Cambridge-Newton, MA-NH",Norfolk County,577821.93
2176,58672,3780,zip,MA,MA,Melrose,"Boston-Cambridge-Newton, MA-NH",Middlesex County,719749.63
2180,58673,5261,zip,MA,MA,Stoneham,"Boston-Cambridge-Newton, MA-NH",Middlesex County,634103.61
2184,58674,2167,zip,MA,MA,Braintree,"Boston-Cambridge-Newton, MA-NH",Norfolk County,589227.38
2186,58676,4057,zip,MA,MA,Milton,"Boston-Cambridge-Newton, MA-NH",Norfolk County,834520.33
2188,58678,7674,zip,MA,MA,Weymouth,"Boston-Cambridge-Newton, MA-NH",Norfolk County,488031.28
2189,58679,7828,zip,MA,MA,Weymouth,"Boston-Cambridge-Newton, MA-NH",Norfolk County,470328.89
2190,58680,6683,zip,MA,MA,Weymouth,"Boston-Cambridge-Newton, MA-NH",Norfolk County,511810.7
2191,58681,11507,zip,MA,MA,Weymouth,"Boston-Cambridge-Newton, MA-NH",Norfolk County,471041.07
2199,58683,22599,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,3288024.01
2210,58692,13865,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,1480058.05
2215,58695,4861,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,643629.1
2301,58710,248,zip,MA,MA,Brockton,"Boston-Cambridge-Newton, MA-NH",Plymouth County,397364.19
2302,58711,2618,zip,MA,MA,Brockton,"Boston-Cambridge-Newton, MA-NH",Plymouth County,387534.82
2322,58715,13651,zip,MA,MA,Avon,"Boston-Cambridge-Newton, MA-NH",Norfolk County,449371.65
2324,58716,3909,zip,MA,MA,Bridgewater,"Boston-Cambridge-Newton, MA-NH",Plymouth County,482434.37
2330,58719,9188,zip,MA,MA,Carver,"Boston-Cambridge-Newton, MA-NH",Plymouth County,432202.8
2332,58721,7687,zip,MA,MA,Duxbury,"Boston-Cambridge-Newton, MA-NH",Plymouth County,761727.45
2333,58722,8121,zip,MA,MA,East Bridgewater,"Boston-Cambridge-Newton, MA-NH",Plymouth County,450457.79
2338,58725,11028,zip,MA,MA,Halifax,"Boston-Cambridge-Newton, MA-NH",Plymouth County,433800.93
2339,58726,7879,zip,MA,MA,Hanover,"Boston-Cambridge-Newton, MA-NH",Plymouth County,615894.38
2341,58728,9618,zip,MA,MA,Hanson,"Boston-Cambridge-Newton, MA-NH",Plymouth County,453331.02
2343,58729,9384,zip,MA,MA,Holbrook,"Boston-Cambridge-Newton, MA-NH",Norfolk County,437015.05
2346,58732,5081,zip,MA,MA,Middleborough,"Boston-Cambridge-Newton, MA-NH",Plymouth County,433488.63
2347,58733,9082,zip,MA,MA,Lakeville,"Boston-Cambridge-Newton, MA-NH",Plymouth County,473290.79
2351,58737,7106,zip,MA,MA,Abington,"Boston-Cambridge-Newton, MA-NH",Plymouth County,458573.19
2356,58739,8329,zip,MA,MA,Easton,"Providence-Warwick, RI-MA",Bristol County,576688.63
2359,58742,6706,zip,MA,MA,Pembroke,"Boston-Cambridge-Newton, MA-NH",Plymouth County,498120.4
2360,58743,774,zip,MA,MA,Plymouth,"Boston-Cambridge-Newton, MA-NH",Plymouth County,470874.47
2364,58746,8511,zip,MA,MA,Kingston,"Boston-Cambridge-Newton, MA-NH",Plymouth County,516937.97
2367,58748,15643,zip,MA,MA,Plympton,"Boston-Cambridge-Newton, MA-NH",Plymouth County,502156.5
2368,58749,2664,zip,MA,MA,Randolph,"Boston-Cambridge-Newton, MA-NH",Norfolk County,456001.85
2370,58750,6890,zip,MA,MA,Rockland,"Boston-Cambridge-Newton, MA-NH",Plymouth County,428229.84
2375,58751,9132,zip,MA,MA,Easton,"Providence-Warwick, RI-MA",Bristol County,464136.14
2379,58752,11404,zip,MA,MA,West Bridgewater,"Boston-Cambridge-Newton, MA-NH",Plymouth County,454063.05
2382,58754,7755,zip,MA,MA,Whitman,"Boston-Cambridge-Newton, MA-NH",Plymouth County,423727.57
2420,58755,7383,zip,MA,MA,Lexington,"Boston-Cambridge-Newton, MA-NH",Middlesex County,1112077.01
2421,58756,6733,zip,MA,MA,Lexington,"Boston-Cambridge-Newton, MA-NH",Middlesex County,1163750.48
2445,58757,5612,zip,MA,MA,Brookline,"Boston-Cambridge-Newton, MA-NH",Norfolk County,1029161.89
2446,58758,3399,zip,MA,MA,Brookline,"Boston-Cambridge-Newton, MA-NH",Norfolk County,1017953.93
2451,58760,7325,zip,MA,MA,Waltham,"Boston-Cambridge-Newton, MA-NH",Middlesex County,650814.8
2452,58761,6785,zip,MA,MA,Waltham,"Boston-Cambridge-Newton, MA-NH",Middlesex County,685332.82
2453,58762,3621,zip,MA,MA,Waltham,"Boston-Cambridge-Newton, MA-NH",Middlesex County,647524.96
2458,58767,8153,zip,MA,MA,Newton,"Boston-Cambridge-Newton, MA-NH",Middlesex County,1016771.77
2459,58768,6338,zip,MA,MA,Newton,"Boston-Cambridge-Newton, MA-NH",Middlesex County,1317515.34
2460,58769,10858,zip,MA,MA,Newton,"Boston-Cambridge-Newton, MA-NH",Middlesex County,1062178.97
2461,58770,12398,zip,MA,MA,Newton,"Boston-Cambridge-Newton, MA-NH",Middlesex County,1125744.67
2462,58771,20056,zip,MA,MA,Newton,"Boston-Cambridge-Newton, MA-NH",Middlesex County,922216.51
2464,58772,15002,zip,MA,MA,Newton,"Boston-Cambridge-Newton, MA-NH",Middlesex County,769232.04
2465,58773,8646,zip,MA,MA,Newton,"Boston-Cambridge-Newton, MA-NH",Middlesex County,1050762.6
2466,58774,10471,zip,MA,MA,Newton,"Boston-Cambridge-Newton, MA-NH",Middlesex County,1070061.24
2467,58775,5511,zip,MA,MA,Brookline,"Boston-Cambridge-Newton, MA-NH",Norfolk County,1000965.55
2468,58776,12810,zip,MA,MA,Newton,"Boston-Cambridge-Newton, MA-NH",Middlesex County,1538596.46
2472,58778,2681,zip,MA,MA,Watertown,"Boston-Cambridge-Newton, MA-NH",Middlesex County,667200.25
2474,58779,4021,zip,MA,MA,Arlington,"Boston-Cambridge-Newton, MA-NH",Middlesex County,829529.29
2476,58781,6867,zip,MA,MA,Arlington,"Boston-Cambridge-Newton, MA-NH",Middlesex County,822859.28
2478,58783,4400,zip,MA,MA,Belmont,"Boston-Cambridge-Newton, MA-NH",Middlesex County,1119386.98
2481,58785,7737,zip,MA,MA,Wellesley,"Boston-Cambridge-Newton, MA-NH",Norfolk County,1542732.86
2482,58786,8124,zip,MA,MA,Wellesley,"Boston-Cambridge-Newton, MA-NH",Norfolk County,1265659.76
2492,58787,5582,zip,MA,MA,Needham,"Boston-Cambridge-Newton, MA-NH",Norfolk County,1160657.77
2493,58788,8901,zip,MA,MA,Weston,"Boston-Cambridge-Newton, MA-NH",Middlesex County,1523956.24
2494,58789,9943,zip,MA,MA,Needham,"Boston-Cambridge-Newton, MA-NH",Norfolk County,961786.9
2532,58791,8662,zip,MA,MA,Bourne,"Barnstable Town, MA",Barnstable County,470565.01
2535,58793,18223,zip,MA,MA,Chilmark,"Vineyard Haven, MA",Dukes County,1688042.13
2536,58794,6306,zip,MA,MA,Falmouth,"Barnstable Town, MA",Barnstable County,510547.17
2537,58795,12087,zip,MA,MA,East Sandwich,"Barnstable Town, MA",Barnstable County,568958.81
2538,58796,12700,zip,MA,MA,Wareham,"Boston-Cambridge-Newton, MA-NH",Plymouth County,355054.5
2539,58797,12234,zip,MA,MA,Edgartown,"Vineyard Haven, MA",Dukes County,1340286.53
2540,58798,10179,zip,MA,MA,Falmouth,"Barnstable Town, MA",Barnstable County,773485.36
2543,58801,23153,zip,MA,MA,Falmouth,"Barnstable Town, MA",Barnstable County,976428.08
2556,58805,17659,zip,MA,MA,Falmouth,"Barnstable Town, MA",Barnstable County,750062.98
2559,58808,13825,zip,MA,MA,Bourne,"Barnstable Town, MA",Barnstable County,518026.39
2562,58810,15778,zip,MA,MA,Bourne,"Barnstable Town, MA",Barnstable County,524261.68
2563,58811,9525,zip,MA,MA,Sandwich,"Barnstable Town, MA",Barnstable County,502141.68
2568,58814,9142,zip,MA,MA,Tisbury,"Vineyard Haven, MA",Dukes County,963203.4
2571,58815,9867,zip,MA,MA,Wareham,"Boston-Cambridge-Newton, MA-NH",Plymouth County,358692.06
2575,58818,29649,zip,MA,MA,West Tisbury,"Vineyard Haven, MA",Dukes County,1158875.53
2576,58819,13672,zip,MA,MA,Wareham,"Boston-Cambridge-Newton, MA-NH",Plymouth County,373209.18
2601,58821,6990,zip,MA,MA,Barnstable,"Barnstable Town, MA",Barnstable County,408011.77
2630,58822,18794,zip,MA,MA,Barnstable,"Barnstable Town, MA",Barnstable County,639600.43
2631,58823,9651,zip,MA,MA,Brewster,"Barnstable Town, MA",Barnstable County,566342.75
2632,58824,9127,zip,MA,MA,Barnstable,"Barnstable Town, MA",Barnstable County,505644.42
2633,58825,14664,zip,MA,MA,Chatham,"Barnstable Town, MA",Barnstable County,896377.89
2635,58827,16003,zip,MA,MA,Barnstable,"Barnstable Town, MA",Barnstable County,645554.55
2638,58830,15753,zip,MA,MA,Dennis,"Barnstable Town, MA",Barnstable County,687152.96
2639,58831,15798,zip,MA,MA,Dennis,"Barnstable Town, MA",Barnstable County,380556.09
2642,58833,12777,zip,MA,MA,Eastham,"Barnstable Town, MA",Barnstable County,599997.77
2644,58835,14516,zip,MA,MA,Forestdale,"Barnstable Town, MA",Barnstable County,463180.21
2645,58836,9799,zip,MA,MA,Harwich,"Barnstable Town, MA",Barnstable County,533241.54
2646,58837,16710,zip,MA,MA,Harwich Port,"Barnstable Town, MA",Barnstable County,781654.51
2648,58839,11536,zip,MA,MA,Barnstable,"Barnstable Town, MA",Barnstable County,490996.74
2649,58840,7649,zip,MA,MA,Mashpee,"Barnstable Town, MA",Barnstable County,521652.9
2650,58841,25509,zip,MA,MA,Chatham,"Barnstable Town, MA",Barnstable County,1225912.42
2652,58843,27406,zip,MA,MA,Truro,"Barnstable Town, MA",Barnstable County,567954.51
2653,58844,12169,zip,MA,MA,Orleans,"Barnstable Town, MA",Barnstable County,780588.72
2655,58845,15678,zip,MA,MA,Barnstable,"Barnstable Town, MA",Barnstable County,857239.23
2657,58846,14843,zip,MA,MA,Provincetown,"Barnstable Town, MA",Barnstable County,769668.43
2659,58847,21457,zip,MA,MA,Chatham,"Barnstable Town, MA",Barnstable County,710381.63
2660,58848,11918,zip,MA,MA,Dennis,"Barnstable Town, MA",Barnstable County,476040.3
2664,58852,10286,zip,MA,MA,Yarmouth,"Barnstable Town, MA",Barnstable County,449587.84
2666,58853,24059,zip,MA,MA,Truro,"Barnstable Town, MA",Barnstable County,791649.95
2667,58854,13932,zip,MA,MA,Wellfleet,"Barnstable Town, MA",Barnstable County,678958.25
2668,58855,15573,zip,MA,MA,Barnstable,"Barnstable Town, MA",Barnstable County,579195.07
2670,58857,20383,zip,MA,MA,Dennis,"Barnstable Town, MA",Barnstable County,519243.39
2671,58858,25589,zip,MA,MA,West Harwich,"Barnstable Town, MA",Barnstable County,603457.82
2673,58860,10060,zip,MA,MA,Yarmouth,"Barnstable Town, MA",Barnstable County,396589.54
2675,58861,11456,zip,MA,MA,Yarmouth,"Barnstable Town, MA",Barnstable County,501388.38
2702,58862,14720,zip,MA,MA,Freetown,"Providence-Warwick, RI-MA",Bristol County,428652.84
2703,58863,1265,zip,MA,MA,Attleboro,"Providence-Warwick, RI-MA",Bristol County,399397.43
2713,58865,30382,zip,MA,MA,Gosnold,"Vineyard Haven, MA",Dukes County,1312979.92
2715,58867,14856,zip,MA,MA,Dighton,"Providence-Warwick, RI-MA",Bristol County,428156.29
2717,58868,13044,zip,MA,MA,Freetown,"Providence-Warwick, RI-MA",Bristol County,436744.78
2718,58869,11963,zip,MA,MA,Taunton,"Providence-Warwick, RI-MA",Bristol County,432181.4
2719,58870,7549,zip,MA,MA,Fairhaven,"Providence-Warwick, RI-MA",Bristol County,380246.57
2720,58871,3759,zip,MA,MA,Fall River,"Providence-Warwick, RI-MA",Bristol County,332843.43
2721,58872,4562,zip,MA,MA,Fall River,"Providence-Warwick, RI-MA",Bristol County,335539.64
2723,58874,6982,zip,MA,MA,Fall River,"Providence-Warwick, RI-MA",Bristol County,314284.66
2724,58875,6771,zip,MA,MA,Fall River,"Providence-Warwick, RI-MA",Bristol County,319182.79
2725,58876,16047,zip,MA,MA,Somerset,"Providence-Warwick, RI-MA",Bristol County,354442.26
2726,58877,7707,zip,MA,MA,Somerset,"Providence-Warwick, RI-MA",Bristol County,378910.5
2738,58878,13641,zip,MA,MA,Marion,"Boston-Cambridge-Newton, MA-NH",Plymouth County,591703.76
2739,58879,12818,zip,MA,MA,Mattapoisett,"Boston-Cambridge-Newton, MA-NH",Plymouth County,553286.09
2740,58880,1248,zip,MA,MA,New Bedford,"Providence-Warwick, RI-MA",Bristol County,302996.11
2743,58883,9551,zip,MA,MA,Acushnet,"Providence-Warwick, RI-MA",Bristol County,407210.15
2744,58884,8322,zip,MA,MA,New Bedford,"Providence-Warwick, RI-MA",Bristol County,312144.72
2745,58885,4917,zip,MA,MA,New Bedford,"Providence-Warwick, RI-MA",Bristol County,325844.75
2746,58886,7530,zip,MA,MA,New Bedford,"Providence-Warwick, RI-MA",Bristol County,306651.99
2747,58887,5101,zip,MA,MA,Dartmouth,"Providence-Warwick, RI-MA",Bristol County,432582.23
2748,58888,9133,zip,MA,MA,Dartmouth,"Providence-Warwick, RI-MA",Bristol County,473810.26
2760,58889,3820,zip,MA,MA,North Attleboro,"Providence-Warwick, RI-MA",Bristol County,447458.95
2762,58891,10143,zip,MA,MA,Plainville,"Boston-Cambridge-Newton, MA-NH",Norfolk County,474015.04
2763,58892,20848,zip,MA,MA,North Attleboro,"Providence-Warwick, RI-MA",Bristol County,489377.21
2766,58894,6444,zip,MA,MA,Norton,"Providence-Warwick, RI-MA",Bristol County,437749.47
2767,58895,7819,zip,MA,MA,Raynham,"Providence-Warwick, RI-MA",Bristol County,479487.92
2769,58897,8761,zip,MA,MA,Rehoboth,"Providence-Warwick, RI-MA",Bristol County,501942.37
2770,58898,12918,zip,MA,MA,Rochester,"Boston-Cambridge-Newton, MA-NH",Plymouth County,514334.95
2771,58899,7679,zip,MA,MA,Seekonk,"Providence-Warwick, RI-MA",Bristol County,427362.43
2777,58900,7091,zip,MA,MA,Swansea,"Providence-Warwick, RI-MA",Bristol County,384255.58
2779,58901,11755,zip,MA,MA,Berkley,"Providence-Warwick, RI-MA",Bristol County,467669.06
2780,58902,818,zip,MA,MA,Taunton,"Providence-Warwick, RI-MA",Bristol County,385824.95
2790,58904,7053,zip,MA,MA,Westport,"Providence-Warwick, RI-MA",Bristol County,516002.87
2804,58908,16205,zip,RI,RI,Hopkinton,"Providence-Warwick, RI-MA",Washington County,321830.08
2806,58909,6986,zip,RI,RI,Barrington,"Providence-Warwick, RI-MA",Bristol County,545982.72
2807,58910,22710,zip,RI,RI,New Shoreham,"Providence-Warwick, RI-MA",Washington County,1088605.39
2808,58911,18020,zip,RI,RI,Bradford,"Providence-Warwick, RI-MA",Washington County,317939.82
2809,58912,5525,zip,RI,RI,Bristol,"Providence-Warwick, RI-MA",Bristol County,447217.63
2812,58913,21486,zip,RI,RI,Richmond,"Providence-Warwick, RI-MA",Washington County,376984.62
2813,58914,10912,zip,RI,RI,Charlestown,"Providence-Warwick, RI-MA",Washington County,481522.86
2814,58915,10942,zip,RI,RI,Glocester,"Providence-Warwick, RI-MA",Providence County,355741.4
2815,58916,25979,zip,RI,RI,Scituate,"Providence-Warwick, RI-MA",Providence County,404407.63
2816,58917,3030,zip,RI,RI,Coventry,"Providence-Warwick, RI-MA",Kent County,323618.82
2817,58918,11943,zip,RI,RI,West Greenwich,"Providence-Warwick, RI-MA",Kent County,400500.82
2818,58919,6011,zip,RI,RI,East Greenwich,"Providence-Warwick, RI-MA",Kent County,481176.65
2822,58920,11911,zip,RI,RI,Exeter,"Providence-Warwick, RI-MA",Washington County,426809.38
2825,58923,13220,zip,RI,RI,Foster,"Providence-Warwick, RI-MA",Providence County,385923.11
2827,58925,17892,zip,RI,RI,Coventry,"Providence-Warwick, RI-MA",Kent County,373099.55
2828,58926,11245,zip,RI,RI,Smithfield,"Providence-Warwick, RI-MA",Providence County,373466.55
2830,58928,11559,zip,RI,RI,Burrillville,"Providence-Warwick, RI-MA",Providence County,354191.18
2831,58929,16400,zip,RI,RI,Scituate,"Providence-Warwick, RI-MA",Providence County,428345.43
2832,58930,14487,zip,RI,RI,Hopkinton,"Providence-Warwick, RI-MA",Washington County,360481.05
2833,58931,23165,zip,RI,RI,Hopkinton,"Providence-Warwick, RI-MA",Washington County,351336.77
2835,58932,12810,zip,RI,RI,Jamestown,"Providence-Warwick, RI-MA",Newport County,824188.81
2837,58934,15199,zip,RI,RI,Little Compton,"Providence-Warwick, RI-MA",Newport County,662787.84
2838,58935,14707,zip,RI,RI,Manville,"Providence-Warwick, RI-MA",Providence County,317778.6
2839,58936,21571,zip,RI,RI,Burrillville,"Providence-Warwick, RI-MA",Providence County,364572.95
2840,58937,5410,zip,RI,RI,Newport,"Providence-Warwick, RI-MA",Newport County,640687.38
2842,58939,7101,zip,RI,RI,Middletown,"Providence-Warwick, RI-MA",Newport County,509798.66
2852,58940,5506,zip,RI,RI,North Kingstown,"Providence-Warwick, RI-MA",Washington County,433429.21
2857,58942,10179,zip,RI,RI,Scituate,"Providence-Warwick, RI-MA",Providence County,396413.95
2858,58943,29702,zip,RI,RI,Burrillville,"Providence-Warwick, RI-MA",Providence County,338404.81
2859,58944,11439,zip,RI,RI,Burrillville,"Providence-Warwick, RI-MA",Providence County,338359.31
2860,58945,1037,zip,RI,RI,Pawtucket,"Providence-Warwick, RI-MA",Providence County,276952.36
