ZIP,NatWalkInd,total_weight,block_group_rows
03766,7.467761,6.026,3
03768,5.932889,1349.789,3
03770,5.109232,354.031,3
03771,4.291521,723.786,4
03773,5.017206,2144.758,10
03774,7.696166,1576.906,3
03777,5.863748,1413.623,5
03779,5.866902,847.593,5
03780,7.497777,435.418,8
03781,5.109232,1989.198,3
03782,6.082304,3457.378,7
03785,7.349189,2585.79,10
03801,9.484141,20576.793,23
03802,11.566143,1496.149,4
03804,7.252731,36.35,5
03809,4.76013,10.208,3
03811,6.846314,6890.933,8
03813,6.9506,33.013,2
03814,6.127756,18.656,3
03815,4.537802,23.174,2
03816,6.127756,1343.216,3
03818,6.9506,271.719,2
03819,4.680731,4307.414,2
03820,8.647604,23049.847,22
03821,9.739702,1314.673,3
03823,6.472505,1696.61,6
03824,7.313389,16517.542,14
03825,5.335949,59.715,11
03826,7.104583,3308.969,7
03827,6.082826,3356.383,10
03830,6.196739,1565.498,4
03832,6.9506,17.776,2
03833,7.21724,21760.886,24
03835,4.950096,57.654,9
03836,6.9506,43.17,2
03837,4.934591,1348.56,6
03839,7.813618,3592.489,7
03840,7.902316,4127.484,9
03841,7.037965,5416.512,4
03842,6.957888,7365.683,11
03844,7.666625,2341.942,3
03848,6.711998,6258.253,12
03849,6.9506,1566.826,2
03850,6.127756,4.664,3
03851,4.994898,4469.089,6
03852,5.00061,247.398,3
03853,6.127756,783.542,3
03854,8.427065,1100.526,3
03855,4.76013,2660.192,3
03857,7.16477,3246.614,10
03858,5.35434,4881.814,10
03861,6.471974,4495.212,6
03862,7.510929,4423.75,3
03865,6.724611,2.324,4
03867,6.849456,12368.488,25
03868,5.275093,220.891,4
03869,6.79987,2367.708,2
03870,7.510929,11.143,3
03871,7.510929,1.393,3
03872,6.195267,3984.587,7
03873,4.710006,6372.255,7
03874,7.699844,4037.285,8
03875,6.9506,901.496,2
03878,7.886588,11987.903,18
03884,4.540502,4043.336,5
03885,7.091402,7453.271,13
03887,4.895072,1843.15,7
03894,6.131334,113.139,7
03901,5.246605,2.366,3
03902,5.144929,3548.27,5
03903,7.058906,6486.986,8
03904,7.217466,8167.381,8
03905,7.247018,1460.348,8
03906,5.246605,4659.267,3
03907,5.144929,1.898,5
03908,6.620859,9.65,6
03909,5.193935,3271.483,11
04001,5.004601,1.946,3
04002,6.814748,3103.513,4
04003,5.785007,347.39,3
04005,6.275802,8715.505,11
04006,6.365573,21.003,2
04008,4.752072,3142.662,9
04010,5.11757,1379.051,4
04011,5.907142,6835.449,12
04019,10.109787,50.599,3
04020,5.806882,1339.482,3
04021,5.814736,44.997,2
04022,5.121445,1292.123,5
04024,4.364407,405.109,3
04027,5.004601,6228.054,3
04029,4.364407,1941.728,3
04030,5.318764,13.571,3
04032,7.314563,8390.331,18
04037,6.787687,3400.998,3
04038,6.769054,17265.574,13
04039,6.610647,7610.673,10
04040,5.15945,3250.822,5
04041,4.30002,1770.592,2
04042,5.318764,4539.429,3
04043,6.037716,2576.447,7
04046,6.529093,7830.953,7
04047,5.806882,1840.569,3
04048,6.071478,2934.452,4
04049,4.946188,3799.498,5
04050,10.109787,349.906,3
04051,5.242795,1092.599,3
04062,6.099301,11477.804,12
04064,7.930193,16.86,4
04066,5.785007,672.885,3
04068,4.30002,1514.236,2
04069,6.394385,1594.476,4
04071,4.974459,1104.554,9
04072,6.725313,12436.982,7
04073,7.038678,10241.051,12
04074,7.600426,4465.452,11
04079,6.075868,3834.649,5
04083,6.791604,220.978,2
04084,5.3788,3131.097,3
04086,7.013642,8779.333,9
04087,6.815578,6.789,2
04088,5.242795,1335.213,3
04090,4.591451,5332.97,4
04091,4.364407,721.163,3
04092,11.894196,11767,7
04093,7.435767,11.99,8
04094,6.035841,1003.789,2
04096,7.766862,8504.355,12
04097,5.819068,3726.604,6
04101,16.562326,15401.005,26
04102,14.843843,17344.918,30
04103,13.473327,30584.112,30
04104,17.846996,1681.164,2
04105,13.604226,3600.243,6
04106,13.239523,18230.587,20
04107,7.217547,9267.396,10
04108,10.121973,833.327,7
04109,10.111114,71.837,5
04112,18.890058,817.606,2
04116,13.132159,502.298,3
04210,7.918228,21441.545,27
04211,5.978213,984.345,2
04212,12.317214,807.61,2
04216,4.760783,492.902,3
04217,7.184068,2716.649,9
04219,7.347387,250.502,3
04220,4.778259,3684.943,12
04221,4.398308,862.903,6
04222,3.813486,3996.061,6
04224,4.438607,2581.928,7
04226,4.760783,51.951,3
04236,5.482848,4341.066,4
04237,7.307023,243.598,6
04238,5.263484,1389.981,5
04239,4.256637,4689.748,12
04240,8.432937,17072.769,22
04241,8.454557,857.421,2
04243,12.833333,649.947,1
04250,6.312823,4035.602,8
04252,6.818809,4901.492,9
04253,5.103987,2078.144,2
04254,7.130985,3134.666,5
04256,6.253997,3164.386,6
04257,7.549872,2504.672,3
04258,6.283924,2437.73,10
04259,5.430671,3258.908,3
04260,6.390262,5677.648,9
04261,4.772934,455.763,6
04262,4.245689,1.994,4
04263,5.82349,2253.934,4
04265,5.430671,811.939,3
04268,6.315831,4972.68,8
04270,5.133338,30.503,9
04271,7.067563,106.687,4
04274,4.975865,5473.832,3
04275,7.549872,486.328,3
04276,6.821502,5705,5
04280,6.204218,6705.475,8
04281,7.048006,5056.565,5
04282,5.129002,5771.169,7
04284,5.580016,958.027,2
04285,4.493447,433.343,2
04287,4.742171,2951.183,8
04289,5.663543,2229.605,9
04290,3.755376,1351.358,4
04292,3.755376,947.123,4
04294,6.279661,3999.756,9
04330,7.527542,21114.878,27
04332,9.236994,1016.667,2
04338,10.514883,844.108,4
04342,6.351076,1704.627,5
04344,8.364676,4.582,5
04345,6.897936,5519.771,10
04347,9.590915,2484.982,3
04348,5.090756,3236.427,5
04349,5.580667,1144.425,4
04350,5.073115,3633.153,6
04351,7.70532,2558.385,9
04352,5.211364,1423.723,6
04353,5.090216,2100.351,7
04354,4.299228,1576.75,7
04355,5.877639,2554.843,5
04357,5.630337,3359.993,8
04358,6.516012,4233.493,5
04359,6.808692,155.321,5
04360,5.210254,495.644,3
04363,4.618835,2604.151,5
04364,5.729311,9.983,4
04401,7.367422,42975.096,38
04402,9.82292,1508.48,5
04406,4.120125,679.833,4
04408,3.890598,167.317,3
04410,4.285207,1212.887,2
04411,4.954212,1446.393,3
04412,8.077827,9119.9,8
04413,3.57993,306.954,3
04414,5.332422,1340.673,2
04415,5.5,3.622,1
04416,5.896285,5437.225,8
04417,3.419697,352.082,3
04418,3.391642,1951.491,6
04419,4.875105,2784.739,3
04421,5.755918,872.215,2
04422,6.004561,1300.857,3
04424,3.454792,942.218,7
04426,6.029726,4569.243,9
04427,6.004561,2931.414,3
04428,5.217607,3022.105,11
04429,5.540561,4576.171,8
04430,6.166667,1739.567,1
04434,3.975491,1309.048,4
04435,3.418681,1028.654,4
04438,5.125118,845.884,6
04441,6.688178,1445.736,6
04442,7.370811,413.971,4
04443,4.430664,2396.119,12
04444,5.154957,8918.698,9
04448,6.146061,1336.928,3
04449,4.285207,1383.803,2
04450,4.970406,1259.562,7
04451,3.911705,307.162,6
04453,4.674252,859.413,3
04454,3.57993,105.998,3
04455,3.403098,850.819,2
04456,5.165726,2953.67,3
04457,6.852502,5980.631,10
04459,4.132423,612.06,8
04460,5.402821,1142.618,5
04461,4.954212,3036.891,3
04462,8.098526,4441.208,6
04463,5.016419,3221.045,5
04464,4.132526,263.846,2
04468,6.589662,9290.677,18
04471,3.236945,887.145,4
04472,5.071973,2218.639,10
04473,6.907322,10725.559,7
04474,4.763756,3669.1,5
04475,3.333333,397.561,1
04476,5.755918,1521.785,2
04478,4.35637,413.755,4
04479,4.652229,1338.074,5
04481,4.997171,687.472,7
04485,4.306421,185.403,5
04487,4.302864,1121.031,8
04488,3.994268,1351.249,5
04489,6.402447,227.037,2
04490,3.57993,251.746,3
04492,3.57993,194.33,3
04493,5.589771,1890.722,6
04495,3.403098,360.446,2
04496,5.207371,3878.997,2
04497,3.352293,449.207,6
04530,7.7187,10711.624,15
04535,6.709922,495.254,8
04537,6.486753,1827.423,3
04538,8.075651,2036.066,7
04539,5.854861,820.111,6
04541,5.854861,107.829,6
04543,7.539047,2457.239,7
04544,6.486753,804.559,3
04547,5.842607,1016.008,3
04548,6.107335,1196.543,3
04551,5.854861,707.725,6
04553,6.712698,2073.143,3
04554,5.854861,970.464,6
04555,7.540474,1215.997,4
04556,6.712698,1059.167,3
04558,5.854861,470.804,6
04562,5.565846,2403.411,4
04563,5.842607,1499.992,3
04564,5.854861,492.066,6
04568,6.333333,576.913,1
04571,6.486753,322.176,3
04572,6.370285,4983.5,3
04573,6.333333,337.087,1
04575,8.193728,175.655,4
04576,8.193728,528.12,4
04578,6.351076,4547.572,5
04579,6.111775,2711.935,11
04605,6.267335,13527.457,14
04606,5.797283,1216.812,3
04607,5.638703,1242.634,6
04609,7.114779,5477.939,11
04611,5.655757,336.36,3
04612,6.074341,612.876,2
04613,5.660367,116.649,3
04614,6.680784,3128.868,3
04616,5.668683,724.368,3
04617,5.668683,806.344,3
04619,8.656104,2998,3
04622,5.621401,1494.452,11
04623,5.791915,930.324,6
04624,5.660367,186.29,3
04625,7.709585,76.887,2
04626,5.097909,399.924,4
04627,7.374691,1690.364,3
04628,4.314181,575.211,7
04630,5.253378,1324.29,5
04631,9,1351,1
04634,4.905863,2048.456,5
04640,5.713561,2287.34,4
04642,5.668683,301.075,3
04643,5.797283,1004.147,3
04646,7.709585,6.234,2
04648,5.655757,722.116,3
04649,5.655757,1284.285,3
04650,7.374691,341.635,3
04652,5.097909,1762.082,4
04653,6.074341,530.795,2
04654,6.900478,3396.751,11
04655,5.260599,1080.036,2
04657,4.145262,481.79,3
04658,6.225091,1251.518,3
04660,7.669473,1624.223,7
04662,7.670452,17.927,2
04664,5.255141,1189.555,5
04666,4.145262,1124.748,3
04667,4.665361,1369.473,5
04668,4.48592,1552.492,5
04669,5.660367,141.023,3
04671,4.666667,586.956,2
04673,5.668683,193.761,3
04674,6.074341,350.215,2
04675,7.670452,21.911,2
04676,5.671444,869.826,6
04677,5.256888,371.261,2
04679,7.709585,1780.878,2
04680,6.225091,1335.771,3
04681,7.374691,992.522,3
04683,7.374691,74.48,3
04684,6.680784,1130.759,3
04685,6.074341,517.114,2
04686,3.57993,247.33,3
04691,4.166357,433.407,5
04693,5.660367,365.615,3
04694,5.04766,1992.952,7
04730,6.628608,9413.481,18
04732,4.365274,992.211,2
04733,3.441052,144.945,6
04734,5.025395,336.512,3
04735,3.118338,624.81,7
04736,6.483275,9444.286,17
04739,3.169757,903.619,9
04740,4.874043,1132.236,5
04742,4.87773,3321.027,7
04743,6.999227,4404.807,8
04744,7.465649,1.994,3
04745,5.985079,998.624,7
04746,5.258692,348.411,4
04747,5.432077,1248.184,3
04750,5.748017,2239.81,10
04756,6.803761,3120.714,5
04757,3.287726,3003.543,11
04758,5.025395,2036.861,3
04760,3.113803,684.783,4
04761,4.717116,615.127,6
04762,3.931631,481.545,4
04763,3.997757,692.405,3
04764,3.113803,105.351,4
04765,5.728723,1224.589,2
04766,3.218221,456.569,4
04768,4.365274,969.789,2
04769,7.383287,9164.965,11
04772,5.980829,736.535,2
04773,6.614391,714.219,9
04774,3.15673,766.655,5
04776,5.205221,1001.505,7
04777,5.728723,293.426,2
04779,3.931631,489.14,4
04780,4.757204,703.438,10
04781,3.15673,535.115,5
04783,3.931631,537.75,4
04785,5.136528,2277.221,8
04786,3.218221,1515.375,4
04787,5.025395,280.18,3
04841,8.998523,7182.925,11
04843,7.206937,4833.514,8
04848,6.631466,623.414,4
04849,6.631466,3803.586,4
04851,7.207943,11.425,4
04853,7.207943,571.237,4
04854,6.193806,1641.045,4
04856,8.215545,3381.959,12
04858,6.183896,1278.685,7
04859,5.296091,755.195,7
04860,5.282606,1831.074,3
04861,9.562621,9.602,8
04862,6.370285,3.8,3
04863,7.207943,1125.338,4
04864,6.370285,5.7,3
04901,7.72976,17677.44,21
04903,10.947461,1896.413,5
04910,4.318153,2074.254,2
04911,4.548388,2113.022,4
04912,4.300092,962.107,4
04915,7.162541,9137.19,21
04917,6.066614,2917.806,6
04918,6.067525,228.605,3
04920,5.378015,1422.919,8
04921,4.685409,1580.274,6
04922,4.92492,1432.804,5
04923,4.624123,478.538,3
04924,5.223607,2340.783,6
04925,4.35637,65.257,4
04926,6.523642,4.591,3
04927,4.242612,3378.224,6
04928,4.438744,1957.522,7
04929,4.401541,891.515,2
04930,6.353971,4303.454,13
04932,4.094146,1236.3,7
04933,7.145077,1.85,3
04936,5.979863,344.926,2
04937,9.211298,11.471,4
04938,4.816506,2688.787,9
04939,3.324829,1107.567,5
04941,4.625175,1769.222,13
04942,4.244749,1368.764,8
04943,6,1640.491,1
04945,6.453062,1051.191,5
04947,6.086187,1445.596,2
04949,4.830474,1110.754,6
04950,6.405189,4683,3
04951,4.698665,966.472,6
04952,4.830474,1793.129,6
04953,7.113429,3264.064,7
04955,5.227161,1548.645,2
04956,4.32055,867.574,4
04957,4.470967,3955.688,4
04958,4.10119,1835.217,4
04961,3.542324,935.538,8
04963,5.210636,1067.581,8
04964,7.556897,379.332,2
04965,4.404301,2054.032,3
04966,4.433305,1757.561,6
04967,6.856979,4027.404,5
04969,4.091028,1224.237,4
04970,7.521028,1179.495,4
04971,4.624123,1930.976,3
04973,4.830474,1258.602,6
04974,5.128959,3270.412,11
04976,5.214571,1495.722,4
04978,4.5,908.207,2
04979,6.322906,927.751,4
04981,5.125118,1831.745,6
04982,5.979863,406.246,2
04983,4.68698,1439.43,8
04984,4.374577,646.708,7
04985,4.35637,130.513,4
04986,4.880903,1634.965,11
04987,4.92492,1042.429,5
04988,4.912859,1886.292,9
04989,3.628297,4315.675,3
05001,8.89403,7239.081,18
05030,5.486226,771.13,3
05031,8.152183,4.636,4
05032,7.510303,933.226,14
05033,8.31935,2993.185,8
05036,4.57226,897.417,9
05037,7.475207,14.796,4
05038,5.758955,1317.2,13
05039,5.337406,943.181,6
05040,5.737236,479.546,6
05041,7.517381,186.779,5
05042,4.845898,595.132,6
05043,6.062168,754.706,2
05045,5.672994,1724.794,4
05046,4.896434,1330.127,8
05047,7.382815,10.054,2
05048,5.633266,2742.346,3
05049,5.633266,5.023,3
05050,4.615624,193.592,3
05051,5.458753,984.361,2
05052,5.633266,138.122,3
05053,8.152183,234.096,4
05054,6.062168,2.273,2
05055,7.204896,3279.407,8
05058,6.062168,197.769,2
05059,6.289571,951.022,3
05060,7.839866,4640.647,5
05061,9.050071,1389.413,9
05062,6.518801,19.537,5
05065,8.026054,1145.733,10
05067,8.152183,113.571,4
05068,7.243222,3268.694,11
05069,5.131861,539.869,5
05070,6.113004,207.702,8
05071,11.136497,203.576,5
05072,5.882915,448.37,8
05073,6.465466,23.618,5
05074,5.609102,16.788,2
05075,6.034329,1532.025,6
05076,5.333333,514.961,2
05077,5.797718,1213.73,4
05079,5.786674,788.466,6
05081,5.376173,945.239,5
05083,5.650618,278.446,8
05084,7.700123,94.878,9
05086,5.016808,749.836,4
05088,12.911207,1557.621,6
05089,7.181982,4013.199,10
05091,10.520527,3349.771,12
05101,10.818586,4655.303,7
05142,6.166667,740.344,2
05143,5.668456,1255.719,16
05146,5.735437,614.632,3
05148,6.707456,1089.809,8
05149,7.32785,1963.91,5
05150,8.227063,750.476,12
05151,5.486226,1009.941,3
05152,6.38846,198.473,3
05153,6.166667,662.727,2
05154,5.203695,176.938,2
05155,6.653775,696.057,10
05156,7.826057,8952.961,14
05158,7.913657,822.44,2
05161,6.38846,2.849,3
05201,9.781592,14437.889,19
05251,4.4329,3.812,2
05253,4.4329,34.307,2
05255,6.38846,36.086,3
05257,7.925076,2481.388,5
05260,6.453201,161.552,5
05261,5.862091,2814.943,3
05262,4.780818,2186.229,3
05301,10.168567,16110.123,25
05340,6.38846,657.147,3
05341,8.796617,285.388,7
05342,4.288063,815.664,4
05343,5.831213,813.451,13
05345,5.492523,1765.86,5
05346,6.550924,5360.842,9
05350,4.067715,2.278,2
05351,5.214328,363.888,8
05353,5.711402,933.009,6
05354,6.040233,1948.719,3
05355,5.261,337.611,3
05356,8.86049,969.956,4
05358,4.833333,409.31,2
05359,5.744746,599.402,7
05360,5.261,531.738,3
05361,4.067715,1031.975,2
05362,5.399225,280.167,2
05363,10.628165,1622.44,7
05401,14.173224,25589.27,23
05403,12.604695,17188.289,12
05404,12.956332,3223.169,5
05406,13.681684,1179.038,3
05407,14.268075,496.703,3
05408,11.954314,8975.749,8
05440,6.000161,1866.752,4
05441,4.509031,239.744,3
05442,5.811783,382.833,2
05443,8.325438,6329.99,13
05444,7.200477,1901.291,5
05445,6.23631,3832.918,8
05446,7.967909,2565.812,8
05447,6.770371,231.484,6
05448,5.006228,1304.158,6
05450,6.444073,4468.406,9
05451,10.010331,844.703,3
05452,9.291084,19092.284,18
05453,12.349743,1327.049,4
05454,5.705749,4897.626,13
05455,4.682949,1345.229,15
05456,5.777412,1111.261,2
05457,6.849683,23.937,3
05458,6.338862,2149.585,4
05461,6.501996,4656.685,12
05462,4.831856,1849.343,4
05463,6.000161,375.321,4
05464,8.417709,2956.284,5
05465,7.481801,5659.039,9
05468,4.979549,5051.861,5
05471,5.921823,742.723,8
05472,5.487847,1760.854,10
05473,5.319574,1547.274,5
05474,6.000161,863.927,4
05476,6.189897,3262.949,11
05477,6.420019,4581.32,11
05478,10.503661,15023.519,26
05481,7.87762,13.444,4
05482,6.40936,16.842,7
05483,6.5855,140.42,8
05486,6.338862,1709.415,4
05487,4.786919,1640.665,11
05488,8.118048,6506.655,9
05489,5.291287,3130.203,9
05491,8.615685,6042.964,15
05492,6.066839,717.273,4
05494,5.249528,1834.772,4
05495,6.612444,714.066,10
05601,12.43503,910.701,2
05602,11.162659,10963.018,20
05620,12.43503,2.004,6
05640,4.143641,79.943,3
05641,10.59133,16178.236,25
05647,5.334418,936.936,9
05648,4.236035,373.659,5
05649,6.041328,850.68,10
05650,4.143641,1185.042,3
05651,7.826418,1376.56,13
05652,5.811783,715.459,2
05653,5.811783,468.605,2
05654,6.61233,1232.067,7
05655,5.90783,3031.345,9
05656,8.174075,3691.499,8
05658,5.239097,1493.913,9
05660,6.729752,1711.577,6
05661,9.914113,5853.092,9
05662,7.345657,26.53,3
05663,8.20659,404.042,6
05666,4.143641,49.377,3
05667,5.497938,2567.183,11
05669,5.03409,112.985,5
05670,6.920596,342.482,9
05672,7.375306,4448.089,6
05673,8.713727,2450.369,8
05674,8.179583,1606.314,2
05675,4.108131,863.932,6
05676,7.858622,5658.698,11
05677,9.081891,1632.723,4
05679,5.918677,3253.994,6
05680,5.311747,2267.075,14
05681,4.143641,110.51,3
05682,5.759238,1197.054,5
05701,12.650362,19136.763,28
05702,11.087251,817.318,4
05730,6.732679,353.338,3
05732,9.579736,616.671,6
05733,5.944468,5908.257,19
05734,5.289133,1270.922,8
05735,10.138385,4272.669,17
05736,7.645944,678.216,9
05737,5.465282,672.995,2
05738,7.219311,754.345,8
05739,4.413379,1341.445,8
05740,11.051156,999.197,4
05741,7.742094,5.084,4
05742,6.732679,599.217,3
05743,9.842887,4009.029,12
05744,5.897961,547.58,6
05746,8.152183,2.318,4
05747,6.164714,449.523,3
05748,6.164714,422.001,3
05751,7.244839,1190.204,3
05753,11.676387,9464.333,15
05757,3.712411,914.384,7
05758,6.734832,848.128,6
05759,6.208566,1964.277,17
05760,5.280662,1121.331,10
05761,4.833475,884.86,7
05762,5.640918,425.492,6
05763,5.484312,2613.344,4
05764,7.74588,2886.367,6
05765,11.332138,1699.308,5
05766,6.164714,387.14,3
05767,6.350465,39.526,9
05769,5.531159,1148.85,2
05770,5.285446,1139.9,4
05772,8.136566,701.73,6
05773,6.079378,1814.08,10
05774,7.339719,1632.042,9
05775,4.975136,436.107,2
05777,7.375325,3377.243,10
05778,5.312176,686.397,10
05819,9.702963,8931.782,24
05820,5.14949,229.151,4
05821,4.710386,1151.897,8
05822,8.482002,1938.898,11
05824,5.570849,1245.48,11
05825,5.849735,70.851,2
05826,5.168176,863.187,7
05827,5.26485,473.195,6
05828,6.795177,1966.255,7
05829,7.85258,1313.342,6
05830,7.669864,2086.568,5
05832,6.695202,796.301,4
05833,4.493839,43.045,2
05836,5.605987,1211.848,7
05837,4.807378,252.661,6
05839,6.297683,720.794,5
05840,5.269748,97.676,3
05841,6.573255,398.933,7
05842,5.518463,572.015,7
05843,6.624437,2647.49,14
05845,5.17402,1231.279,9
05846,9.978136,1310.172,7
05847,5.14949,967.964,4
05848,4.615624,2.175,3
05849,6.579697,7.692,3
05850,6.579697,323.062,3
05851,7.572198,6264.152,16
05853,4.493839,410.886,2
05855,9.710413,6845.811,15
05857,4.66442,1470.837,5
05858,5.269748,383.38,3
05859,4.66442,2484.388,5
05860,6.870246,2539.631,11
05861,4.615624,15.226,3
05862,4.906496,83.987,3
05866,4.087576,511.289,3
05867,4.171412,780.788,5
05868,4.66442,79.184,5
05871,5.117056,1761.478,7
05872,4.519006,785.419,5
05873,5.14812,786.578,11
05874,4.676323,724.493,9
05875,6.564568,671.778,9
05901,4.820862,15.223,2
05902,4.820862,119.883,2
05903,4.820862,692.66,2
05904,5.269748,90.351,3
05905,4.911788,928.26,5
05906,5.269748,1501.776,3
05907,4.790915,213.663,4
06001,6.892808,18542.296,23
06002,9.095071,21190.371,29
06010,10.630778,50464.81,50
06011,14.219504,2480.852,6
06013,5.088235,9522.76,11
06016,5.411573,6869.698,7
06018,8.254341,2782.426,3
06019,7.816081,10287.769,13
06021,5.667367,1451.959,5
06023,6.117528,220.305,6
06024,8.254341,517.567,3
06026,5.407992,5155.042,10
06027,5.333333,1493.098,1
06029,6.888032,6696.219,16
06031,6.874647,245.824,9
06032,9.774392,16918.876,20
06033,7.551681,28467.591,23
06034,9.905243,1397.468,3
06035,7.123096,7674.195,12
06037,6.866233,12901.73,13
06039,6.884217,1936.89,7
06040,11.727258,34667.913,42
06042,12.344408,14667.631,30
06043,5.854473,4951.393,16
06050,16.793598,1017.388,3
06051,12.887058,29537.097,49
06052,11.364181,7758.208,15
06053,12.200273,34642.975,46
06057,6.360178,6588.388,4
06058,5.532418,46.556,6
06060,4.044594,2489.709,5
06061,6.360178,164.555,4
06062,9.248353,11712.245,15
06063,5.340007,3035.675,3
06065,5.349684,676.467,5
06066,10.096544,29830.755,35
06067,12.79013,12006.051,14
06068,6.895437,1352.187,4
06069,5.601366,2462.308,5
06070,7.087142,15036.815,19
06071,5.762604,11268.407,13
06073,5.358708,6078.235,12
06074,7.779337,25747.921,31
06076,5.847212,9010.423,15
06078,5.615706,3725.173,3
06079,6.895437,156.154,4
06081,6.023229,1968.461,10
06082,8.499088,42881.003,34
06083,7.831805,1581.299,4
